ID,KEYWORD,CITY,CREATED_AT,created_at_local,TEXT,FROM_USER,FROM_USER_NAME,LOCATION,URLS,HASHTAGS,IS_RETWEET,RETWEET_COUNT,FOLLOWERS_COUNT,FRIENDS_COUNT,STATUSES_COUNT,TIME_ZONE,GEO,TO_USER_NAME,IN_REPLY_TO_STATUS_ID,SOURCE,LANGUAGE,Lat,Long
4.67019E+17,fire,San_Diego_40_mi_real,2014-05-15 19:08:57,2014-05-15 11:08:57,"Aw, San Diego, parts of the county are 104 degrees, the rest of the county is on fire!",onefunnyguy,one funny guy,san diego,,,FALSE,,672,1723,3577,,"32.760570,-117.084180",,,Twitter for iPhone,en,32.76057,-117.08418
4.6702E+17,fire,San_Diego_40_mi_real,2014-05-15 19:13:12,2014-05-15 11:13:12,it's only may and there's already huge fires... wtf are we going to do when it's actually fire season? ????,ruuubbbeesss,Ruby,??San Diego??,,,FALSE,,741,446,2760,Pacific Time (US & Canada),"33.035658,-117.089235",,,Twitter for iPhone,en,33.035658,-117.089235
4.6702E+17,fire,San_Diego_40_mi_real,2014-05-15 19:15:36,2014-05-15 11:15:36,Fire tornados this shit is cray,fedrikaachantel,fredrikachantel,San Diego,,,FALSE,,477,596,1084,,"32.860707,-116.826059",,,Twitter for iPhone,en,32.860707,-116.826059
4.67021E+17,fire,San_Diego_40_mi_real,2014-05-15 19:15:50,2014-05-15 11:15:50,elephant forest is on fire wtf,maddphill,??,,,,FALSE,,356,182,8167,Pacific Time (US & Canada),"33.046197,-117.256143",,,Twitter for iPhone,en,33.046197,-117.256143
4.67022E+17,fire,San_Diego_40_mi_real,2014-05-15 19:20:39,2014-05-15 11:20:39,Why is my city on fire ??,Allielorrainee,Allie,,,,FALSE,,539,364,30243,Arizona,"32.762595,-117.063449",,,Twitter for iPhone,en,32.762595,-117.063449
4.67022E+17,fire,San_Diego_40_mi_real,2014-05-15 19:23:18,2014-05-15 11:23:18,dam cocos on fire I was gonna eat there today,Alblint,Albert Linton,"San Diego, CA",,,FALSE,,1225,2000,1322,Pacific Time (US & Canada),"32.915147,-117.146192",,,Twitter for iPhone,en,32.915147,-117.146192
4.67023E+17,fire,San_Diego_40_mi_real,2014-05-15 19:23:48,2014-05-15 11:23:48,"So @CBS8 is showing the best coverage I've seen of this fire. Hopefully they keep safety in mind and know when it's time to go, they go!",alliebug321,Allie Deutschmann,San Diego/San Jose,,,FALSE,,32,84,4802,Pacific Time (US & Canada),"32.962303,-117.125924",,,Twitter for iPhone,en,32.962303,-117.125924
4.67023E+17,fire,San_Diego_40_mi_real,2014-05-15 19:26:50,2014-05-15 11:26:50,Currently driving toward the fire cause I'm bored and I wanna watch the world burn,SoCalSinj,Sinjin Baust,"La Jolla, CA ",,,FALSE,,312,106,37370,Pacific Time (US & Canada),"32.821566,-117.133648",,,Twitter for iPhone,en,32.821566,-117.133648
4.67024E+17,fire,San_Diego_40_mi_real,2014-05-15 19:30:09,2014-05-15 11:30:09,@iffyifrah dat fire tho,urbanisers,Aileen Liew,CA/PA,,,FALSE,,47,127,577,Eastern Time (US & Canada),"33.032177,-117.109655",,4.67024E+17,Twitter for iPhone,en,33.032177,-117.109655
4.67025E+17,fire,San_Diego_40_mi_real,2014-05-15 19:32:24,2014-05-15 11:32:24,@jordan_tuz  half of my county's on fire ????????,TylerSwanson51,Tyler Swanson,,,,FALSE,1,175,177,2557,Pacific Time (US & Canada),"32.798490,-117.072803",,4.67024E+17,Twitter for iPhone,en,32.79849,-117.072803
4.67025E+17,fire,San_Diego_40_mi_real,2014-05-15 19:32:48,2014-05-15 11:32:48,We don't get snow days we get fire days http://t.co/VUAQk3EbvZ,sandieGOlakers,Josh Burrell,San Diego CA ,,,FALSE,,69,191,999,,"32.928801,-117.144725",,,Twitter for Android,en,32.928801,-117.144725
4.67025E+17,fire,San_Diego_40_mi_real,2014-05-15 19:34:37,2014-05-15 11:34:37,Went outside &amp; the heat just blazed on me lol it smell like pure fire outside,Holdmyrose,? TraciRose ?,San Diego ,,,FALSE,,538,515,13893,Central Time (US & Canada),"32.790049,-116.967106",,,Twitter for iPhone,en,32.790049,-116.967106
4.67025E+17,fire,San_Diego_40_mi_real,2014-05-15 19:34:57,2014-05-15 11:34:57,?Scary close for both firefighter and home. San Marcos fire http://t.co/KMs2KXAv8w?,mbmeloy,Michelle Meloy,"San Diego, California",,,FALSE,,52,114,58,Pacific Time (US & Canada),"33.027928,-117.115325",,,Twitter for iPhone,en,33.027928,-117.115325
4.67026E+17,fire,San_Diego_40_mi_real,2014-05-15 19:35:51,2014-05-15 11:35:51,?Fire tornado pushing through neighborhood in San Marcos. http://t.co/tacsb6VmK9?,mbmeloy,Michelle Meloy,"San Diego, California",,,FALSE,,52,114,58,Pacific Time (US & Canada),"33.027978,-117.115407",,,Twitter for iPhone,en,33.027978,-117.115407
4.67026E+17,fire,San_Diego_40_mi_real,2014-05-15 19:36:15,2014-05-15 11:36:15,We have fire fighters from Los Angles helping fight our #SanDiegoFire,DavidFrerker,David Frerker,San Diego,,SanDiegoFire,FALSE,,1489,1935,18170,Pacific Time (US & Canada),"32.836974,-117.255181",,,Twitter for iPad,en,32.836974,-117.255181
4.67026E+17,fire,San_Diego_40_mi_real,2014-05-15 19:36:21,2014-05-15 11:36:21,Is there a way to volunteer to help fight the fire? Kinda feel like I should be doing something idk.,DevinChvnce,GhostEyes,,,,FALSE,,141,84,2319,,"32.954525,-117.020407",,,Twitter for iPhone,en,32.954525,-117.020407
4.67026E+17,fire,San_Diego_40_mi_real,2014-05-15 19:37:29,2014-05-15 11:37:29,RT @DomCBS8: Fire near La Moree and Coronado Hills in #SanMarcos. #CocosFire #SanDiegoFires @CBS8 http://t.co/t6eKqAyVqO,DavidFrerker,David Frerker,San Diego,,"SanMarcos, CocosFire, SanDiegoFires",FALSE,,1489,1935,18170,Pacific Time (US & Canada),"32.836971,-117.255179",,4.67026E+17,Twitter for iPad,es,32.836971,-117.255179
4.67027E+17,fire,San_Diego_40_mi_real,2014-05-15 19:40:32,2014-05-15 11:40:32,Wild fire getting closer and.closer to chula vista area....,satoevai08,SATTii08,,,,FALSE,,8,11,40,,"32.627755,-116.975799",,,Twitter for Android,en,32.627755,-116.975799
4.67027E+17,fire,San_Diego_40_mi_real,2014-05-15 19:41:52,2014-05-15 11:41:52,"San Diego, we don't have snow days. We have fire days.",JollymanJohn,John Castro,IG: john_castr0,,,FALSE,,129,132,3418,,"32.619860,-117.031930",,,Twitter for iPhone,en,32.61986,-117.03193
4.67027E+17,fire,San_Diego_40_mi_real,2014-05-15 19:42:58,2014-05-15 11:42:58,New #fire #windmill painting by me http://t.co/HOxNWLwnrb,AlanLewisSilva,Alan Silva,San Diego - Mission Valley,,"fire, windmill",FALSE,,21,209,62,,"32.785609,-117.109867",,,Twitter for iPhone,en,32.785609,-117.109867
4.67029E+17,fire,San_Diego_40_mi_real,2014-05-15 19:48:04,2014-05-15 11:48:04,Fire getting closer and closer!!!,bomba13189,nicolas aste,,,,FALSE,,45,57,367,,"32.792334,-117.022131",,,Twitter for iPhone,en,32.792334,-117.022131
4.67029E+17,fire,San_Diego_40_mi_real,2014-05-15 19:51:16,2014-05-15 11:51:16,So much love going out to @CAL_FIRE. #SanDiegoFire #SanMarcosFire,itsNeshaaa,Nesha Torres,"Encinitas, CA",,"SanDiegoFire, SanMarcosFire",FALSE,3,1551,219,14504,Pacific Time (US & Canada),"32.915951,-117.190018",,,Twitter for iPhone,en,32.915951,-117.190018
4.6703E+17,fire,San_Diego_40_mi_real,2014-05-15 19:52:26,2014-05-15 11:52:26,Prayers for this injured fire fighter http://t.co/Rzc0zmzChG,DavidFrerker,David Frerker,San Diego,,,FALSE,,1489,1935,18170,Pacific Time (US & Canada),"32.836972,-117.255180",,,Twitter for iPad,en,32.836972,-117.25518
4.67031E+17,fire,San_Diego_40_mi_real,2014-05-15 19:56:59,2014-05-15 11:56:59,@katie_brown47 maybe when things are  not so much on fire,OvietheBulldog,Ovie the Bulldog,"San Diego, CA",,,FALSE,,2578,560,12007,Pacific Time (US & Canada),"32.751919,-117.219224",,4.67016E+17,Twitter for iPhone,en,32.751919,-117.219224
4.67031E+17,fire,San_Diego_40_mi_real,2014-05-15 19:58:10,2014-05-15 11:58:10,?@yungbluntmaster: fire in ramona? @StupidMunchkin lets celebrAte,chefelfy,?anal?queen?,,,,FALSE,1,218,128,10436,Pacific Time (US & Canada),"32.753926,-117.245759",,4.67031E+17,Twitter for iPhone,it,32.753926,-117.245759
4.67032E+17,fire,San_Diego_40_mi_real,2014-05-15 20:01:28,2014-05-15 12:01:28,So I guess California is on fire.,StevenCatlin10,Steven Catlin,,,,FALSE,,79,66,2919,Central Time (US & Canada),"32.881934,-117.132797",,,Twitter for iPhone,en,32.881934,-117.132797
4.67032E+17,fire,San_Diego_40_mi_real,2014-05-15 20:01:30,2014-05-15 12:01:30,A new fire. Haven't heard it mentioned on the news yet. East of Scripps Ranch? http://t.co/clz8u9z3Xe,berniedodge,Bernie Dodge,"San Diego, CA",,,FALSE,,5993,1142,2773,Arizona,"32.775618,-117.068248",,,Twitter for iPhone,en,32.775618,-117.068248
4.67032E+17,fire,San_Diego_40_mi_real,2014-05-15 20:02:32,2014-05-15 12:02:32,Me and the fire http://t.co/M7USn5rktl,SoCalSinj,Sinjin Baust,"La Jolla, CA ",,,FALSE,1,312,106,37370,Pacific Time (US & Canada),"33.042475,-117.077205",,,Twitter for iPhone,en,33.042475,-117.077205
4.67032E+17,fire,San_Diego_40_mi_real,2014-05-15 20:03:15,2014-05-15 12:03:15,literately watching someone's house catching fire on the new rn ??,tiffanydickhaus,Tiffany & Jacob,MarineWife,,,FALSE,,150,125,3159,Central Time (US & Canada),"32.798653,-116.945335",,,Twitter for iPhone,en,32.798653,-116.945335
4.67035E+17,fire,San_Diego_40_mi_real,2014-05-15 20:11:53,2014-05-15 12:11:53,does that new fire mean no school Friday ??,nicolebrittain_,? Nicole Brittain ?,,,,FALSE,2,204,220,638,,"32.835403,-116.983904",,,Twitter for iPhone,en,32.835403,-116.983904
4.67035E+17,fire,San_Diego_40_mi_real,2014-05-15 20:12:32,2014-05-15 12:12:32,Just finished training &amp; looks like an other #fire started not far from here...#craziness #nobueno #sandiegofire http://t.co/xN9PdKOE9Z,MirjamJaeger,Mirjam Jaeger,San Diego / Zurich,,"fire, craziness, nobueno, sandiegofire",FALSE,,4557,213,1734,Pacific Time (US & Canada),"32.966325,-117.089546",,,Twitter for iPhone,en,32.966325,-117.089546
4.67035E+17,fire,San_Diego_40_mi_real,2014-05-15 20:12:46,2014-05-15 12:12:46,@TandEKFI Tell your news guy to STFU. YOU ARE NOT A FIRE EXPERT. You know nothing. Tell people what's happening. Don't make it up.,TBowen5150,Terry Bowen ,So Cal  / Statewide,,,FALSE,,818,2002,8073,,"33.022977,-116.866763",,,Twitter for Android,en,33.022977,-116.866763
4.67035E+17,fire,San_Diego_40_mi_real,2014-05-15 20:13:29,2014-05-15 12:13:29,Fire north of downtown San Diego http://t.co/308KVwBBKO,cutyouredge,Bill Downer,"CHICO,CA",,,FALSE,,60,374,40,Pacific Time (US & Canada),"32.677060,-117.172248",,,Twitter for iPhone,en,32.67706,-117.172248
4.67036E+17,fire,San_Diego_40_mi_real,2014-05-15 20:17:09,2014-05-15 12:17:09,Do you have a source? ?@SoxFanInSD: Looks like possibly a new fire in 4S Ranch area. I'm convinced this is arson. #sdfire #BernardoFire?,shshshea,shea small,"San Diego, CA",,"sdfire, BernardoFire",FALSE,,353,375,2379,Pacific Time (US & Canada),"32.897217,-117.201031",,4.67024E+17,Twitter for iPhone,en,32.897217,-117.201031
4.67037E+17,fire,San_Diego_40_mi_real,2014-05-15 20:20:24,2014-05-15 12:20:24,@morgancarrie it's 100 at the beach and 105 in our fire zone causing tons of issues,DavidFrerker,David Frerker,San Diego,,,FALSE,,1489,1935,18170,Pacific Time (US & Canada),"32.836974,-117.255181",,4.67037E+17,Twitter for iPad,en,32.836974,-117.255181
4.67037E+17,fire,San_Diego_40_mi_real,2014-05-15 20:20:26,2014-05-15 12:20:26,72-year-old fighting #CocosFire with garden hose by @RickLoomis via @latpix http://t.co/opO7RxDFoS http://t.co/Q8IqcuKtYf?,mbmeloy,Michelle Meloy,"San Diego, California",http://lat.ms/RURL8T,CocosFire,FALSE,2,52,114,58,Pacific Time (US & Canada),"33.028031,-117.115355",,,Twitter for iPhone,en,33.028031,-117.115355
4.67037E+17,fire,San_Diego_40_mi_real,2014-05-15 20:22:39,2014-05-15 12:22:39,"@R5_Fire_News @CalFireNews what IS in fire retardant, anyway.  Looks like agent orange to me",paulaswitz,pauladayoubschweizer,san diego,,,FALSE,,582,110,2169,,"32.807371,-117.136930",,4.66764E+17,Twitter for iPhone,en,32.807371,-117.13693
4.67037E+17,fire,San_Diego_40_mi_real,2014-05-15 20:23:01,2014-05-15 12:23:01,Props to firefighters ?? can't imagine fighting the fire in this heat,mandztran,Amanda Tran,San Ramon || SDSU,,,FALSE,1,251,199,7397,Arizona,"33.011339,-117.263151",,,Twitter for iPhone,en,33.011339,-117.263151
4.67038E+17,fire,San_Diego_40_mi_real,2014-05-15 20:25:00,2014-05-15 12:25:00,@CedilloRosa the Sam Marcos fire keeps moving and is now heading this way...they said it looks scarier than it is,KelseyFergison,?äLëäY ???,,,,FALSE,,54,54,1479,,"33.020047,-117.114344",,4.67031E+17,Twitter for iPhone,en,33.020047,-117.114344
4.67039E+17,fire,San_Diego_40_mi_real,2014-05-15 20:29:30,2014-05-15 12:29:30,Everyone clapping when the fire alarm went off during lunch is ignorant .,anagabriel_G,Anita,"San Diego,CA ?",,,FALSE,,93,108,742,,"32.646662,-117.000128",,,Twitter for Android,en,32.646662,-117.000128
4.6704E+17,fire,San_Diego_40_mi_real,2014-05-15 20:33:08,2014-05-15 12:33:08,"For some of us, fire is not our priority http://t.co/6y7AbV7pRn",coolsavannah,Savannah,Sunny San Diego,,,FALSE,,7,,553,Hawaii,"33.037794,-117.086721",,,Twitter for iPhone,en,33.037794,-117.086721
4.6704E+17,fire,San_Diego_40_mi_real,2014-05-15 20:34:33,2014-05-15 12:34:33,"Coco Fire, you need to be a lot less burn-y. @ Qualcomm Bldgs. WT / W http://t.co/lqTnxBvrwP",jhicks,James Hicks,"San Diego, California",http://instagram.com/p/oB_OuaGqeg/,,FALSE,,468,381,13885,Pacific Time (US & Canada),"32.903800,-117.195676",,,Instagram,en,32.9038,-117.195676
4.6704E+17,fire,San_Diego_40_mi_real,2014-05-15 20:34:41,2014-05-15 12:34:41,RT @CAL_FIRE: #FreewayFire [update] on the Naval Weapons Station in Fallbrook (San Diego County) is now 60 acres and 50% contained.,DavidFrerker,David Frerker,San Diego,,FreewayFire,FALSE,,1489,1935,18170,Pacific Time (US & Canada),"32.836973,-117.255180",,4.6704E+17,Twitter for iPad,en,32.836973,-117.25518
4.67042E+17,fire,San_Diego_40_mi_real,2014-05-15 20:41:12,2014-05-15 12:41:12,A group of fire fighters came in today at work and someone paid for their lunch. it's nice to know there's good out there,cerelaguiriba,Cerela,San Diego,,,FALSE,,133,181,40076,Alaska,"33.018174,-117.074706",,,Twitter for iPhone,en,33.018174,-117.074706
4.67042E+17,fire,San_Diego_40_mi_real,2014-05-15 20:41:45,2014-05-15 12:41:45,San Marcos #fire. #sandiego @ Mount Soledad http://t.co/ce9bczhC3C,TheRealJAG,Jorge A. Gonzalez,"San Diego, CA",http://instagram.com/p/oCADe5ySfa/,"fire, sandiego",FALSE,,618,694,3857,Pacific Time (US & Canada),"32.839844,-117.244695",,,Instagram,es,32.839844,-117.244695
4.67043E+17,fire,San_Diego_40_mi_real,2014-05-15 20:44:07,2014-05-15 12:44:07,RT @News8: Looks like Apocalypse Now. Team of water-dropping choppers heads to flare up the Cocos fire. http://t.co/Zkkva7jVMx,DavidFrerker,David Frerker,San Diego,,,FALSE,,1489,1935,18170,Pacific Time (US & Canada),"32.836972,-117.255180",,4.67043E+17,Twitter for iPad,en,32.836972,-117.25518
4.67043E+17,fire,San_Diego_40_mi_real,2014-05-15 20:45:55,2014-05-15 12:45:55,@bboychris17 are you positive that's the Bernardo fire?,shshshea,shea small,"San Diego, CA",,,FALSE,,353,375,2379,Pacific Time (US & Canada),"32.897242,-117.200929",,4.67033E+17,Twitter for iPhone,en,32.897242,-117.200929
4.67044E+17,fire,San_Diego_40_mi_real,2014-05-15 20:48:53,2014-05-15 12:48:53,Insane video of San Diego Fire. #Sandiegofires #fires #theCHIVE #KCCO http://t.co/B48BpglK2d,Mercury_MGMT,Mercury Artist MGMT,"San Diego, CA",http://thechive.com/2014/05/15/insane-footage-of-wildfires-in-san-diego-video/,"Sandiegofires, fires, theCHIVE, KCCO",FALSE,,889,1359,177,Pacific Time (US & Canada),"32.867758,-117.206387",,,iOS,en,32.867758,-117.206387
4.67044E+17,fire,San_Diego_40_mi_real,2014-05-15 20:50:53,2014-05-15 12:50:53,"I can see smoke near my house, towards the lake, don't know if it's a new fire. #sdfire",mikey20000,Michael Bingham,"Lakeside, CA ",,sdfire,FALSE,,66,1099,2984,Alaska,"32.848975,-116.883707",,,Twitter for iPhone,en,32.848975,-116.883707
4.67045E+17,fire,San_Diego_40_mi_real,2014-05-15 20:54:07,2014-05-15 12:54:07,Deer Springs fire 40 percent contained: The fire blacked 500 acres. No structures were damaged. http://t.co/EdchyEUvBK,SanDiegoCP,San Diego CP,"San Diego, CA",http://dlvr.it/5gtBR2,,FALSE,1,2905,5,103259,Eastern Time (US & Canada),"32.714312,-117.166272",,,dlvr.it,en,32.714312,-117.166272
4.67047E+17,fire,San_Diego_40_mi_real,2014-05-15 20:59:41,2014-05-15 12:59:41,Fucking Fire Tornados! Really?!                            http://t.co/yv5Bqitfii,TylrDurden3,Gilbert Ortega,San Diego,http://ktla.com/2014/05/15/san-marcos-fire-burns-multiple-structures-0-percent-contained/,,FALSE,,17,37,68,Pacific Time (US & Canada),"32.774925,-117.138907",,,Twitter for iPhone,en,32.774925,-117.138907
4.67048E+17,fire,San_Diego_40_mi_real,2014-05-15 21:06:40,2014-05-15 13:06:40,This fire is really getting out of hand and scary praying for everyone who is affected by it ????,salmabey,Salma," San Diego, So Cal",,,FALSE,,139,336,11242,Pacific Time (US & Canada),"32.821165,-117.168815",,,Twitter for iPhone,en,32.821165,-117.168815
4.67049E+17,fire,San_Diego_40_mi_real,2014-05-15 21:07:09,2014-05-15 13:07:09,?@Garyoo: .@joerogan Fire tornado in San Marcos California today. http://t.co/puOares9Bu? stay safe San Diegans,Beaches_i8,L is A,Location: Dance Floor,,,FALSE,,44,53,1057,Pacific Time (US & Canada),"32.801134,-117.235770",,4.67036E+17,Twitter for iPhone,en,32.801134,-117.23577
4.6705E+17,fire,San_Diego_40_mi_real,2014-05-15 21:13:15,2014-05-15 13:13:15,In a meeting at Taco Bell with Jay and saw 15 fire trucks with lights on fly by.  (West Bernardo Drive),BDbroncos,Brian Phillips,,,,FALSE,,25,52,32,,"33.033191,-117.080230",,,Twitter for iPhone,en,33.033191,-117.08023
4.67051E+17,fire,San_Diego_40_mi_real,2014-05-15 21:18:13,2014-05-15 13:18:13,Fire on scripps ranch is only 5.6 miles away 11 minutes to get there from my work lol. What's taking it so long,Garvenz,gavz,,,,FALSE,,92,106,3070,Pacific Time (US & Canada),"32.940360,-117.050143",,,Twitter for iPhone,en,32.94036,-117.050143
4.67051E+17,fire,San_Diego_40_mi_real,2014-05-15 21:18:48,2014-05-15 13:18:48,Throwing a lit cigarette out of your car window can start a fire...be smart SD @SDFD @fox5sandiego @News_SanDiego http://t.co/sfYRgIHpUm,dannykaplan,Danny Kaplan,"San Diego, CA",,,FALSE,,328,1011,427,Pacific Time (US & Canada),"32.820647,-117.154932",,,Twitter for iPhone,en,32.820647,-117.154932
4.67052E+17,fire,San_Diego_40_mi_real,2014-05-15 21:20:14,2014-05-15 13:20:14,Getting stronger winds again. Another tough afternoon for firefighters. All of North County looks like it's on fire. http://t.co/zGpSPmTZ9W,NavyGilbert,Ryan Gilbert,"San Diego, CA",,,FALSE,,1239,1999,6506,Central Time (US & Canada),"32.675502,-117.122062",,,Twitter for iPhone,en,32.675502,-117.122062
4.67054E+17,fire,San_Diego_40_mi_real,2014-05-15 21:29:01,2014-05-15 13:29:01,It's so sad how basically all of San Diego is on fire so yeah I'm having the most fun time of my life,olivianoel1,Mrs. Olivia Dallas,Magcon & O2L(858-610-6608),,,FALSE,1,150,246,4580,,"32.924100,-117.075670",,,Twitter for iPhone,en,32.9241,-117.07567
4.67055E+17,fire,San_Diego_40_mi_real,2014-05-15 21:32:40,2014-05-15 13:32:40,Pic of Bernardo Fire from near my office. http://t.co/ftLH3vNiNo,KeithDarce,Keith Darce,"San Diego, Ca.",,,FALSE,,1658,922,4192,Pacific Time (US & Canada),"32.887284,-117.223839",,,Twitter for iPhone,en,32.887284,-117.223839
4.67055E+17,fire,San_Diego_40_mi_real,2014-05-15 21:33:55,2014-05-15 13:33:55,Plume from the Bernardo Fire heading out over the ocean. http://t.co/3Oa3qT4nYh,KeithDarce,Keith Darce,"San Diego, Ca.",,,FALSE,,1658,922,4192,Pacific Time (US & Canada),"32.887248,-117.223827",,,Twitter for iPhone,en,32.887248,-117.223827
4.67056E+17,fire,San_Diego_40_mi_real,2014-05-15 21:35:10,2014-05-15 13:35:10,"God damn. RT ?@BuzzFeedStorm: Fire tornado pushing through neighborhood in San Marcos, Calif. via @tarawallis http://t.co/kc0JJtHuGM?",johnarmenta,John Armenta,"San Diego, CA",,,FALSE,2,185,255,6905,Pacific Time (US & Canada),"32.881796,-117.241061",,4.67019E+17,Twitter for iPhone,en,32.881796,-117.241061
4.67056E+17,fire,San_Diego_40_mi_real,2014-05-15 21:35:51,2014-05-15 13:35:51,If you spontaneously set on fire I'd be alright with it,mgodiiinez,megs ,,,,FALSE,2,194,125,6554,Alaska,"32.773919,-117.153545",,,Twitter for iPhone,en,32.773919,-117.153545
4.67057E+17,fire,San_Diego_40_mi_real,2014-05-15 21:39:06,2014-05-15 13:39:06,San Marcos fire going into escondido now ??,karlisamaniego,His Princess ?,01.12.13 ?,,,FALSE,,962,353,32644,Alaska,"32.979815,-117.040284",,,Twitter for iPhone,en,32.979815,-117.040284
4.67057E+17,fire,San_Diego_40_mi_real,2014-05-15 21:42:01,2014-05-15 13:42:01,I know the Cocos fire has kicked up and gotten worse BUT what's going on with the Bernardo fire!?!?!..... #sandiego #BernardoFire,CandyKisses0608,C,,,"sandiego, BernardoFire",FALSE,1,21,138,152,,"32.834820,-117.000147",,,Twitter for iPhone,en,32.83482,-117.000147
4.67058E+17,fire,San_Diego_40_mi_real,2014-05-15 21:42:53,2014-05-15 13:42:53,Fire is getting closer,jacckiie_baaabe,jacckiie?,,,,FALSE,,371,442,12666,Pacific Time (US & Canada),"32.823389,-117.177874",,,Twitter for Android Tablets,en,32.823389,-117.177874
4.67058E+17,fire,San_Diego_40_mi_real,2014-05-15 21:43:39,2014-05-15 13:43:39,I'm in Santee and have watched the Bernardo fire move further East for the last 2 1/2 hrs! What's happening with that!?!?!?!  #BernardoFire,CandyKisses0608,C,,,BernardoFire,FALSE,,21,138,152,,"32.834856,-117.000250",,4.67057E+17,Twitter for iPhone,en,32.834856,-117.00025
4.67058E+17,fire,San_Diego_40_mi_real,2014-05-15 21:44:45,2014-05-15 13:44:45,ALL MY PRAYERS GO OUT TO THE FIRE VICTIMS IN SO.CAL MY PARENTS LOST EVERYTHING THEY OWNED IN THE 2007 Alpine fires in San Diego Co. Sad Sad,raidershon123,Shon Andersen,,,,FALSE,,247,446,386,,"32.785276,-116.921151",,,Twitter for Android,en,32.785276,-116.921151
4.67058E+17,fire,San_Diego_40_mi_real,2014-05-15 21:45:05,2014-05-15 13:45:05,Reports of someone starting a fire in esco!!,ItalianSUS,Luca,,,,FALSE,,162,208,15518,Pacific Time (US & Canada),"32.920735,-117.077871",,,Twitter for Android,en,32.920735,-117.077871
4.6706E+17,fire,San_Diego_40_mi_real,2014-05-15 21:54:02,2014-05-15 13:54:02,@RealSkipBayless Hey Skip&amp;Steven A. I Am an EVERYDAY VIEWER of F/T please (maybe) you can give a shout out to the So.Cal fire VICTIMS,raidershon123,Shon Andersen,,,,FALSE,,247,446,386,,"32.785404,-116.921018",,,Twitter for Android,en,32.785404,-116.921018
4.67062E+17,fire,San_Diego_40_mi_real,2014-05-15 21:59:53,2014-05-15 13:59:53,Noooo Stone Brewery just evacuated. Fire closing in! Save the beer!!! #Beer rsFire #SanDiegoFire,NavyGilbert,Ryan Gilbert,"San Diego, CA",,"Beer, SanDiegoFire",FALSE,5,1239,1999,6506,Central Time (US & Canada),"32.677353,-117.122857",,,Twitter for iPhone,en,32.677353,-117.122857
4.67062E+17,fire,San_Diego_40_mi_real,2014-05-15 22:00:11,2014-05-15 14:00:11,@Mis_Kalifornia omg I saw a vid of the fire in Carlsbad it looks so unreal it looked like one huge fire pit it's so sad ????,salmabey,Salma," San Diego, So Cal",,,FALSE,,139,336,11242,Pacific Time (US & Canada),"32.821196,-117.168802",,4.67061E+17,Twitter for iPhone,en,32.821196,-117.168802
4.67062E+17,fire,San_Diego_40_mi_real,2014-05-15 22:00:19,2014-05-15 14:00:19,RT @10News: UPDATE: New fire burning close to Camp Pendleton near I-5 &amp; Las Pulgas has spread across 25 acres #SanDiegoFire,DavidFrerker,David Frerker,San Diego,,SanDiegoFire,FALSE,,1489,1935,18170,Pacific Time (US & Canada),"32.836977,-117.255182",,4.67062E+17,Twitter for iPad,en,32.836977,-117.255182
4.67064E+17,fire,San_Diego_40_mi_real,2014-05-15 22:09:22,2014-05-15 14:09:22,First time living in a place with a fire season. So wild. http://t.co/vC8voSbUUE,johnstortz,John Stortz,,,,FALSE,,225,54,2349,Quito,"32.731074,-117.156941",,,Twitter for iPhone,en,32.731074,-117.156941
4.67065E+17,fire,San_Diego_40_mi_real,2014-05-15 22:10:55,2014-05-15 14:10:55,?@10News: UPDATE: Evacuations ordered at Camp Pendleton's 43 Area after new fire starts burning near I-5 &amp; Las Pulgas? SHIT!,colsiegirl,colsiegirl,,,,FALSE,,1610,1956,12413,Pacific Time (US & Canada),"32.713585,-116.890516",,4.67062E+17,Twitter for iPhone,en,32.713585,-116.890516
4.67065E+17,fire,San_Diego_40_mi_real,2014-05-15 22:13:03,2014-05-15 14:13:03,Fire all over @ 7430 lisbon http://t.co/f20XuuS5nW,hotsaucezumba,Melissa Gail Singlet,San Diego,http://instagram.com/p/oCKgOmuTyT/,,FALSE,,26,224,79,,"32.712425,-117.039158",,,Instagram,en,32.712425,-117.039158
4.67066E+17,fire,San_Diego_40_mi_real,2014-05-15 22:17:23,2014-05-15 14:17:23,Fire all over @ 7430 lisbon http://t.co/oTQPJNTFsL,hotsaucezumba,Melissa Gail Singlet,San Diego,http://instagram.com/p/oCKgOmuTyT/,,FALSE,,26,224,79,,"32.712425,-117.039158",,,Instagram,en,32.712425,-117.039158
4.67067E+17,fire,San_Diego_40_mi_real,2014-05-15 22:22:07,2014-05-15 14:22:07,The fire is Crazy in San Diego ! ????,chargergurlee,Chris Del,San Diego ,,,FALSE,,80,435,552,,"32.724943,-117.224379",,,Twitter for iPhone,en,32.724943,-117.224379
4.67068E+17,fire,San_Diego_40_mi_real,2014-05-15 22:24:15,2014-05-15 14:24:15,#fire to the #north in #carlsbad #SanDiego http://t.co/TdYPxE69CL,MrCArnold,Christopher Arnold,"San Diego, CA",,"fire, north, carlsbad, SanDiego",FALSE,,27,24,1085,Pacific Time (US & Canada),"32.952008,-117.266683",,,Twitter for iPhone,en,32.952008,-117.266683
